,Unnamed:_0,ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open_Int,Delta,Gamma,Rho,Theta,Vega,Implied_volatility,currentDate,Underlaying_asset_price,Expiration_Date,compute_iv
493,4195,17-Mar-17,75.0,CMCSA,Call,1.35,-0.5,1.37,1.42,418.0,13218.0,0.5613600000000001,0.13003,0.03122,-0.03323,0.0799,0.13539,2/17/2017,75.32,0.076659822,0.13098821292533758
494,4196,17-Mar-17,77.5,CMCSA,Call,0.38,-0.27,0.39,0.43,12706.0,5812.0,0.25664000000000003,0.11019,0.014519999999999996,-0.0233,0.05813,0.12899000000000002,2/17/2017,75.32,0.076659822,0.13098202955148755
495,4203,3-Mar-17,72.5,CMCSA,Put,0.12,-0.03,0.11,0.16,7.0,49.0,-0.13745,0.08532000000000001,-0.00363,-0.02176,0.03533,0.16373,2/17/2017,75.32,0.038329911,0.16157568013595383
496,4204,3-Mar-17,74.5,CMCSA,Put,0.47,-0.63,0.46,0.51,38.0,82.0,-0.37263,0.16166,-0.00942,-0.03375,0.05585,0.14615999999999998,2/17/2017,75.32,0.038329911,0.1448364225168422
497,4206,10-Mar-17,73.0,CMCSA,Put,0.28,0.04,0.29,0.34,33.0,5.0,-0.18879,0.10319,-0.00761,-0.01847,0.04329,0.15718,2/17/2017,75.32,0.05749486700000001,0.15446795599920604
498,4212,17-Mar-17,75.0,CMCSA,Put,1.08,0.23,1.03,1.07,718.0,13012.0,-0.4492100000000001,0.14303,-0.01996,-0.02154,0.07997,0.15533,2/17/2017,75.32,0.076659822,0.1581650156494638
499,4215,24-Mar-17,75.0,CMCSA,Put,1.31,0.32,1.19,1.25,28.0,3.0,-0.45253,0.11085,-0.02542,-0.02244,0.08952,0.16716,2/17/2017,75.32,0.095824778,0.16866300713794025
500,4221,21-Apr-17,82.5,CMCSA,Call,0.17,-0.02,0.14,0.17,39.0,240.0,0.11021,0.03718,0.01405,-0.01046,0.05995,0.14627,2/17/2017,75.32,0.1724846,0.14629702123462318
501,4226,19-May-17,75.0,CMCSA,Call,2.95,-0.39,2.71,2.79,5.0,39.0,0.58394,0.06712,0.10264,-0.0222,0.14265,0.16326,2/17/2017,75.32,0.249144422,0.16677937269005108
502,4239,21-Jul-17,82.5,CMCSA,Call,1.03,-0.21,0.86,0.98,2.0,98.0,0.25416,0.04234,0.07731,-0.01176,0.15363,0.16078,2/17/2017,75.32,0.421629021,0.15815373381383846
503,4276,19-May-17,27.5,CSAL,Call,0.9,-0.05,0.85,1.05,14.0,448.0,0.44828,0.11922,0.02704,-0.01,0.05319,0.22605,2/17/2017,26.559999,0.249144422,0.23006713777502208
504,4315,17-Mar-17,40.0,CSOD,Put,0.68,-0.1,0.5,0.7,4.0,220.0,-0.21413,0.06611,-0.00688,-0.02752,0.02936,0.39565,2/17/2017,43.0,0.076659822,0.3987545064899685
505,4336,3-Mar-17,182.5,COST,Call,0.5,0.01,0.43,0.53,28.0,24.0,0.13523,0.0374,0.00896,-0.05575,0.09618,0.18394,2/17/2017,175.860001,0.038329911,0.17917576085184347
506,4361,10-Mar-17,160.0,COST,Put,0.24,-0.06,0.13,0.29,1.0,55.0,-0.06712,0.01152,-0.0067,-0.04033,0.04197,0.2494,2/17/2017,175.860001,0.05749486700000001,0.25214026579070997
507,4362,10-Mar-17,165.0,COST,Put,0.49,0.05,0.4,0.5,25.0,215.0,-0.12957,0.02084,-0.01214,-0.055,0.10024,0.21872,2/17/2017,175.860001,0.05749486700000001,0.22358858582860267
508,4366,19-Jan-18,165.0,COST,Put,7.4,-0.1,7.25,7.55,20.0,680.0,-0.2886,0.01091,-0.40233,-0.0133,0.57218,0.21872,2/17/2017,175.860001,0.919917864,0.2139109222335909
509,4377,24-Mar-17,160.0,COST,Put,0.38,-0.13,0.31,0.42,3.0,47.0,-0.07967,0.01214,-0.01176,-0.03027,0.12365,0.22091,2/17/2017,175.860001,0.095824778,0.21848240233571342
510,4380,24-Mar-17,167.5,COST,Put,1.15,0.09,0.99,1.1,7.0,215.0,-0.19171,0.02685,-0.03057,-0.0438,0.12976,0.19414,2/17/2017,175.860001,0.095824778,0.19647841282804304
511,4402,16-Jun-17,185.0,COST,Call,2.9,0.22,2.79,2.9,21.0,312.0,0.32104,0.02868,0.17868,-0.031560000000000005,0.29779,0.14115,2/17/2017,175.860001,0.325804244,0.14321866617060555
512,4413,21-Jul-17,175.0,COST,Call,8.16,0.47,7.9,8.3,21.0,203.0,0.64213,0.0317,0.45099,-0.03434,0.41589,0.14481,2/17/2017,175.860001,0.421629021,0.1443500444810852
513,4415,21-Jul-17,185.0,COST,Call,3.65,0.25,3.45,3.65,20.0,181.0,0.35579,0.02767,0.25542,-0.02994,0.5078,0.13575,2/17/2017,175.860001,0.421629021,0.13996373838064938
514,4416,21-Jul-17,190.0,COST,Call,2.07,0.19,2.11,2.33,1.0,46.0,0.2692,0.0215,0.1932,-0.02578,0.36123,0.13492,2/17/2017,175.860001,0.421629021,0.13328402937031356
515,4417,21-Jul-17,160.0,COST,Put,2.57,-0.01,2.38,2.57,163.0,272.0,-0.20709,0.01191,-0.13152,-0.02377,0.38256,0.1987,2/17/2017,175.860001,0.421629021,0.20274552993922954
516,4419,21-Jul-17,170.0,COST,Put,4.95,-0.4,4.85,5.05,16.0,171.0,-0.31444,0.02077,-0.19701,-0.0172,0.40456,0.18968,2/17/2017,175.860001,0.421629021,0.18761568538395676
517,4422,19-Jan-18,165.0,COST,Call,18.81,0.41,18.85,19.05,66.0,726.0,0.83236,0.01273,1.16948,-0.02834,0.47859,0.14669,2/17/2017,175.860001,0.919917864,0.14254925740222996
518,4426,19-Jan-18,185.0,COST,Call,7.95,0.25,7.8,8.05,36.0,658.0,0.50568,0.01589,0.73964,-0.02941,0.6979,0.1457,2/17/2017,175.860001,0.919917864,0.14505942747179137
519,4431,19-Jan-18,185.0,COST,Put,16.25,-0.75,16.2,16.55,21.0,236.0,-0.52244,0.01272,-0.60315,-0.01509,0.66767,0.2102,2/17/2017,175.860001,0.919917864,0.20751749541608186
520,4433,15-Jun-18,160.0,COST,Put,8.06,-0.06,7.9,8.3,10.0,7.0,-0.27111,0.00729,-0.57425,-0.01299,0.6654800000000001,0.22265,2/17/2017,175.860001,1.32238193,0.22378980303371812
521,4438,18-Jan-19,170.0,COST,Put,14.0,-6.3,13.75,14.45,1.0,4.0,-0.34625,0.007559999999999998,-0.93066,-0.01084,0.84616,0.22265,2/17/2017,175.860001,1.916495551,0.2248067878961171
522,4447,17-Mar-17,185.0,CBRL,Call,0.44,0.15,0.3,0.55,2.0,22.0,0.09792,0.01854,0.01265,-0.03749,0.05944,0.23587,2/17/2017,168.690002,0.076659822,0.23543624800760382
523,4460,17-Mar-17,22.5,CRAY,Call,0.55,-0.2,0.4,0.5,6.0,322.0,0.37627,0.24372,0.006,-0.01345,0.02426,0.426,2/17/2017,21.299999,0.076659822,0.42386073047096284
524,4472,17-Mar-17,180.0,CACC,Put,2.93,-0.12,2.1,3.1,9.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.3720000000000001,2/17/2017,191.990005,0.076659822,0.36915799221646445
525,4476,21-Apr-17,190.0,CACC,Call,9.5,-19.12,9.6,11.1,127.0,50.0,0.33328,0.0076900000000000015,0.07447000000000001,-0.17527,0.27907,0.24956,2/17/2017,191.990005,0.1724846,0.25123656452529164
526,4480,21-Jul-17,175.0,CACC,Put,11.8,0.8,9.4,12.0,2.0,4.0,-0.95998,0.01538,0.0,0.0,0.00025,0.42234,2/17/2017,191.990005,0.421629021,0.4238151643999987
527,4524,18-Jan-19,27.0,CREE,Call,4.95,-0.05,4.7,5.5,5.0,67.0,0.6562899999999999,0.04276,0.24855,-0.00487,0.13193,0.31269,2/17/2017,26.49,1.916495551,0.31124382414933593
528,4544,17-Mar-17,48.0,CSX,Call,1.89,0.59,1.88,1.97,1158.0,17166.0,0.56223,0.10411,0.0194,-0.03706,0.051420000000000014,0.28613,2/17/2017,48.540001,0.076659822,0.28983173820889674
529,4548,17-Mar-17,45.0,CSX,Put,0.7,-0.05,0.66,0.71,277.0,3322.0,-0.21961,0.06245,-0.00772,-0.03036,0.03342,0.38776,2/17/2017,48.540001,0.076659822,0.3918854312481997
530,4549,17-Mar-17,46.0,CSX,Put,0.9,-0.16,0.86,0.93,1172.0,8838.0,-0.2812,0.07421,-0.00932,-0.03084,0.04958,0.36979,2/17/2017,48.540001,0.076659822,0.3728097730910135
531,4557,19-May-17,46.0,CSX,Call,4.22,1.02,4.35,4.45,33.0,905.0,0.68495,0.05114,0.07144,-0.0201,0.08793,0.27032,2/17/2017,48.540001,0.249144422,0.2690739189979077
532,4573,18-Aug-17,49.0,CSX,Call,3.59,0.93,3.55,3.75,23.0,938.0,0.55592,0.05601,0.1189,-0.013030000000000002,0.13185,0.24997,2/17/2017,48.540001,0.498288843,0.2537786648173005
533,4574,18-Aug-17,50.0,CSX,Call,3.15,0.44,3.1,3.3,276.0,794.0,0.51188,0.04846,0.10802,-0.01393,0.13512000000000002,0.24997,2/17/2017,48.540001,0.498288843,0.2543177565295096
534,4595,24-Feb-17,45.0,CTRP,Call,1.88,0.33,1.8,1.95,148.0,398.0,0.5838,0.10938,0.0047,-0.12383,0.02417,0.61053,2/17/2017,45.630001,0.019164956,0.6116093637751481
535,4598,24-Feb-17,46.5,CTRP,Call,1.17,0.12,1.05,1.25,6.0,307.0,0.42728,0.10858,0.00348,-0.1224,0.02469,0.60696,2/17/2017,45.630001,0.019164956,0.6117494611257936
536,4617,17-Mar-17,44.0,CTRP,Call,2.75,0.13,2.6,2.85,10.0,2218.0,0.67137,0.08147,0.02124,-0.03751,0.04732,0.35833000000000004,2/17/2017,45.630001,0.076659822,0.35409697281889035
537,4619,17-Mar-17,46.0,CTRP,Call,1.5,0.05,1.45,1.7,395.0,2413.0,0.49367,0.10983,0.01615,-0.03495,0.04928,0.32018,2/17/2017,45.630001,0.076659822,0.32232935587659495
538,4621,17-Mar-17,49.0,CTRP,Call,0.55,0.04,0.5,0.65,20.0,329.0,0.21702,0.07981,0.007240000000000002,-0.02393,0.03511,0.33087,2/17/2017,45.630001,0.076659822,0.32715441473015816
539,4628,16-Jun-17,45.0,CTRP,Call,3.46,0.24,3.4,3.7,5.0,1900.0,0.60822,0.06364,0.08029,-0.01577,0.0978,0.27724,2/17/2017,45.630001,0.325804244,0.2822221989788388
540,4728,17-Mar-17,115.0,FANG,Call,1.0,-0.45,0.85,1.05,1197.0,379.0,0.22019,0.03338,0.0172,-0.05826,0.08224,0.28096,2/17/2017,107.629997,0.076659822,0.2810447556008829
541,4737,16-Jun-17,110.0,FANG,Call,6.9,-1.5,6.1,6.9,3.0,133.0,0.50556,0.02254,0.15473,-0.04258,0.24056,0.30924,2/17/2017,107.629997,0.325804244,0.3058729826696011
542,4742,15-Sep-17,100.0,FANG,Call,15.0,-1.5,14.1,15.3,6.0,263.0,0.69706,0.01433,0.34139,-0.03271,0.28629,0.30865,2/17/2017,107.629997,0.574948665,0.3097008679949383
